snapshot_index,start_time,end_time,edges_scored,attack_edges_scored,benign_edges_scored,mean_score,max_score,min_score,mean_attack_score,mean_benign_score,auc,pr_auc
68,2017-07-07 02:35:00,2017-07-07 02:39:00,910,0,910,2.843805298405689,660.8349609375,0.4281376004219055,0.0,2.843805298405689,NA,NA
69,2017-07-07 02:40:00,2017-07-07 02:44:00,643,0,643,2.9422929904323714,416.67828369140625,0.43070366978645325,0.0,2.9422929904323714,NA,NA
70,2017-07-07 02:45:00,2017-07-07 02:49:00,704,0,704,3.628674233967269,611.8972778320312,0.431048721075058,0.0,3.628674233967269,NA,NA
71,2017-07-07 02:50:00,2017-07-07 02:54:00,756,1,755,125.20910096728298,91868.7734375,0.4286724627017975,91868.7734375,3.6944462169085117,1.0,1.0
72,2017-07-07 02:55:00,2017-07-07 02:59:00,1038,1,1037,46.26949051286673,44856.703125,0.4291927218437195,44856.703125,3.0578862366014183,1.0,1.0
73,2017-07-07 03:00:00,2017-07-07 03:04:00,703,1,702,2.6224839957815145,480.041259765625,0.4292498230934143,1.972254753112793,2.6234102482639488,0.8632478632478632,0.010309278350515464
74,2017-07-07 03:05:00,2017-07-07 03:09:00,920,1,919,12.600219472238551,8915.677734375,0.4317992925643921,8915.677734375,2.9124310991125864,1.0,1.0
75,2017-07-07 03:10:00,2017-07-07 03:14:00,1214,1,1213,5.109390717631903,1986.3468017578125,0.43075451254844666,1986.3468017578125,3.4760540226276317,1.0,1.0
76,2017-07-07 03:15:00,2017-07-07 03:19:00,802,0,802,2.725506540545799,563.3209838867188,0.43103331327438354,0.0,2.725506540545799,NA,NA
77,2017-07-07 03:20:00,2017-07-07 03:24:00,944,1,943,12.61127567316516,8917.0615234375,0.42787835001945496,8917.0615234375,3.1685924835953454,0.9999999999999999,1.0
78,2017-07-07 03:25:00,2017-07-07 03:29:00,1017,0,1017,3.600115753527119,766.0405883789062,0.4292560815811157,0.0,3.600115753527119,NA,NA
79,2017-07-07 03:30:00,2017-07-07 03:34:00,1073,0,1073,3.3188011474622705,756.2271118164062,0.4315299689769745,0.0,3.3188011474622705,NA,NA
80,2017-07-07 03:35:00,2017-07-07 03:39:00,726,0,726,2.937705926207143,475.55291748046875,0.43184593319892883,0.0,2.937705926207143,NA,NA
81,2017-07-07 03:40:00,2017-07-07 03:44:00,606,0,606,3.281800737622941,455.00982666015625,0.43304213881492615,0.0,3.281800737622941,NA,NA
82,2017-07-07 03:45:00,2017-07-07 03:49:00,339,0,339,3.3327919373997545,298.4502868652344,0.43601638078689575,0.0,3.3327919373997545,NA,NA
83,2017-07-07 03:50:00,2017-07-07 03:54:00,382,0,382,4.099837509515398,316.1722106933594,0.43088603019714355,0.0,4.099837509515398,NA,NA
84,2017-07-07 03:55:00,2017-07-07 03:59:00,664,1,663,47.304599866540315,23559.21875,0.4283270835876465,23559.21875,11.841682596354103,0.9999999999999999,1.0
85,2017-07-07 04:00:00,2017-07-07 04:04:00,555,1,554,75.04774724867967,33150.4765625,0.42968228459358215,33150.4765625,15.344807148948043,1.0,1.0
86,2017-07-07 04:05:00,2017-07-07 04:09:00,463,2,461,89.60282881548287,30713.6640625,0.4459095895290375,19629.0986328125,4.83278194347845,0.9999999999999999,1.0
87,2017-07-07 04:10:00,2017-07-07 04:14:00,871,1,870,50.654762088499716,31620.859375,0.4297404885292053,31620.859375,14.367170579406038,1.0,1.0
88,2017-07-07 04:15:00,2017-07-07 04:19:00,644,1,643,18.11288587263097,7534.1103515625,0.4325435757637024,7534.1103515625,6.423931804684051,1.0,1.0
89,2017-07-07 04:20:00,2017-07-07 04:24:00,682,0,682,2.975588881156661,511.99981689453125,0.4280398190021515,0.0,2.975588881156661,NA,NA
90,2017-07-07 04:25:00,2017-07-07 04:29:00,598,0,598,3.253947129417024,485.6376037597656,0.429073691368103,0.0,3.253947129417024,NA,NA
91,2017-07-07 04:30:00,2017-07-07 04:34:00,562,0,562,2.384093721725338,278.8827819824219,0.43806353211402893,0.0,2.384093721725338,NA,NA
92,2017-07-07 04:35:00,2017-07-07 04:39:00,303,0,303,2.9648171315098755,218.49484252929688,0.4328595697879791,0.0,2.9648171315098755,NA,NA
93,2017-07-07 04:40:00,2017-07-07 04:44:00,578,0,578,3.940640095556896,540.9569091796875,0.4328899085521698,0.0,3.940640095556896,NA,NA
94,2017-07-07 04:45:00,2017-07-07 04:49:00,386,0,386,3.3907550335548087,327.5973815917969,0.43308138847351074,0.0,3.3907550335548087,NA,NA
95,2017-07-07 04:50:00,2017-07-07 04:54:00,537,0,537,3.9283364939623038,431.3192443847656,0.43177688121795654,0.0,3.9283364939623038,NA,NA
96,2017-07-07 04:55:00,2017-07-07 04:59:00,669,0,669,3.1546037221168723,471.36395263671875,0.44057735800743103,0.0,3.1546037221168723,NA,NA
97,2017-07-07 05:00:00,2017-07-07 05:02:00,355,0,355,2.634886176401461,156.38160705566406,0.43203413486480713,0.0,2.634886176401461,NA,NA
