snapshot_index,start_time,end_time,edges_scored,attack_edges_scored,benign_edges_scored,mean_score,max_score,min_score,mean_attack_score,mean_benign_score,auc,pr_auc
34,2017-07-07 03:50:00,2017-07-07 03:54:00,382,0,382,4.09820138448508,309.9341735839844,0.44820550084114075,0.0,4.09820138448508,NA,NA
35,2017-07-07 03:55:00,2017-07-07 03:59:00,664,1,663,46.70985171391842,23230.4296875,0.4409503638744354,23230.4296875,11.741948492521614,1.0,1.0
36,2017-07-07 04:00:00,2017-07-07 04:04:00,555,1,554,74.0436097131119,32682.6484375,0.4388282299041748,32682.6484375,15.183312190030886,1.0,1.0
37,2017-07-07 04:05:00,2017-07-07 04:09:00,463,2,461,88.58723913129926,30297.525390625,0.44510015845298767,19363.05517578125,4.966987779238736,1.0,1.0
38,2017-07-07 04:10:00,2017-07-07 04:14:00,871,1,870,50.063380275849774,31199.638671875,0.4420351982116699,31199.638671875,14.259270745276035,0.9999999999999999,1.0
39,2017-07-07 04:15:00,2017-07-07 04:19:00,644,1,643,17.961039720392375,7433.76513671875,0.4440874755382538,7433.76513671875,6.42790737669353,1.0,1.0
40,2017-07-07 04:20:00,2017-07-07 04:24:00,682,0,682,3.0192248227397016,505.52362060546875,0.43239328265190125,0.0,3.0192248227397016,NA,NA
41,2017-07-07 04:25:00,2017-07-07 04:29:00,598,0,598,3.223384822092726,478.83892822265625,0.4444079101085663,0.0,3.223384822092726,NA,NA
42,2017-07-07 04:30:00,2017-07-07 04:34:00,562,0,562,2.3464293235455544,275.1130676269531,0.441032350063324,0.0,2.3464293235455544,NA,NA
43,2017-07-07 04:35:00,2017-07-07 04:39:00,303,0,303,3.013420105373899,215.0779266357422,0.4491865038871765,0.0,3.013420105373899,NA,NA
44,2017-07-07 04:40:00,2017-07-07 04:44:00,578,0,578,3.9401389095403743,533.6681518554688,0.45023849606513977,0.0,3.9401389095403743,NA,NA
45,2017-07-07 04:45:00,2017-07-07 04:49:00,386,0,386,3.4054102683005554,320.4483947753906,0.4590585231781006,0.0,3.4054102683005554,NA,NA
46,2017-07-07 04:50:00,2017-07-07 04:54:00,537,0,537,3.9108848279303903,425.0091857910156,0.4520374834537506,0.0,3.9108848279303903,NA,NA
47,2017-07-07 04:55:00,2017-07-07 04:59:00,669,0,669,3.2563914336342092,464.2364501953125,0.4484300911426544,0.0,3.2563914336342092,NA,NA
48,2017-07-07 05:00:00,2017-07-07 05:02:00,355,0,355,2.7290730859192323,152.12985229492188,0.44661054015159607,0.0,2.7290730859192323,NA,NA
