snapshot_index,start_time,end_time,edges_scored,attack_edges_scored,benign_edges_scored,mean_score,max_score,min_score,mean_attack_score,mean_benign_score,auc,pr_auc
68,2017-07-07 02:35:00,2017-07-07 02:39:00,910,0,910,2.8181868244330963,654.7581176757812,0.4310906231403351,0.0,2.8181868244330963,NA,NA
69,2017-07-07 02:40:00,2017-07-07 02:44:00,643,0,643,2.950610304740873,412.69732666015625,0.43036502599716187,0.0,2.950610304740873,NA,NA
70,2017-07-07 02:45:00,2017-07-07 02:49:00,704,0,704,3.535323710688813,604.7426147460938,0.43274474143981934,0.0,3.535323710688813,NA,NA
71,2017-07-07 02:50:00,2017-07-07 02:54:00,756,1,755,124.96302649820292,91746.7421875,0.43242257833480835,91746.7421875,3.6096766160813387,1.0,1.0
72,2017-07-07 02:55:00,2017-07-07 02:59:00,1038,1,1037,46.18129102300013,44790.38671875,0.43010663986206055,44790.38671875,3.0335519412961736,1.0,1.0
73,2017-07-07 03:00:00,2017-07-07 03:04:00,703,1,702,2.5808449875070565,472.1166687011719,0.43319016695022583,1.9674290418624878,2.581718799395439,0.8660968660968661,0.010526315789473684
74,2017-07-07 03:05:00,2017-07-07 03:09:00,920,1,919,12.562950373570557,8911.8369140625,0.43016207218170166,8911.8369140625,2.879300793930807,1.0,1.0
75,2017-07-07 03:10:00,2017-07-07 03:14:00,1214,1,1213,5.099703955615961,1983.8326416015625,0.4313674569129944,1983.8326416015625,3.468431954259039,0.9999999999999999,1.0
76,2017-07-07 03:15:00,2017-07-07 03:19:00,802,0,802,2.7152625773464356,553.1158447265625,0.42980530858039856,0.0,2.7152625773464356,NA,NA
77,2017-07-07 03:20:00,2017-07-07 03:24:00,944,1,943,12.595823869803699,8912.619140625,0.4313799738883972,8912.619140625,3.1578351988013704,1.0,1.0
78,2017-07-07 03:25:00,2017-07-07 03:29:00,1017,0,1017,3.606468448977672,753.2495727539062,0.43117934465408325,0.0,3.606468448977672,NA,NA
79,2017-07-07 03:30:00,2017-07-07 03:34:00,1073,0,1073,3.291641217020218,743.9439086914062,0.4310872256755829,0.0,3.291641217020218,NA,NA
80,2017-07-07 03:35:00,2017-07-07 03:39:00,726,0,726,2.8917717588013527,467.447265625,0.43480879068374634,0.0,2.8917717588013527,NA,NA
81,2017-07-07 03:40:00,2017-07-07 03:44:00,606,0,606,3.2089614838165024,446.5340881347656,0.43233275413513184,0.0,3.2089614838165024,NA,NA
82,2017-07-07 03:45:00,2017-07-07 03:49:00,339,0,339,3.21164599553322,291.5606689453125,0.43285679817199707,0.0,3.21164599553322,NA,NA
83,2017-07-07 03:50:00,2017-07-07 03:54:00,382,0,382,3.856454717629243,310.2989196777344,0.43844175338745117,0.0,3.856454717629243,NA,NA
84,2017-07-07 03:55:00,2017-07-07 03:59:00,664,1,663,47.11952472787844,23536.314453125,0.450010746717453,23536.314453125,11.690874760461968,1.0,1.0
85,2017-07-07 04:00:00,2017-07-07 04:04:00,555,1,554,74.84788134951849,33111.59375,0.4283674359321594,33111.59375,15.214766063145783,1.0,1.0
86,2017-07-07 04:05:00,2017-07-07 04:09:00,463,2,461,89.34407816405688,30687.654296875,0.4439409673213959,19612.69287109375,4.644083400804412,1.0,1.0
87,2017-07-07 04:10:00,2017-07-07 04:14:00,871,1,870,50.52102259085455,31598.001953125,0.43507811427116394,31598.001953125,14.259550256907255,1.0,1.0
88,2017-07-07 04:15:00,2017-07-07 04:19:00,644,1,643,18.01311439507126,7530.189453125,0.4307943284511566,7530.189453125,6.330102981805431,1.0,1.0
89,2017-07-07 04:20:00,2017-07-07 04:24:00,682,0,682,2.964866448619848,503.75555419921875,0.4291888177394867,0.0,2.964866448619848,NA,NA
90,2017-07-07 04:25:00,2017-07-07 04:29:00,598,0,598,3.264215161469469,478.14361572265625,0.4295803904533386,0.0,3.264215161469469,NA,NA
91,2017-07-07 04:30:00,2017-07-07 04:34:00,562,0,562,2.372140170575461,274.8202209472656,0.43396738171577454,0.0,2.372140170575461,NA,NA
92,2017-07-07 04:35:00,2017-07-07 04:39:00,303,0,303,2.8414913867369735,215.82408142089844,0.4336702227592468,0.0,2.8414913867369735,NA,NA
93,2017-07-07 04:40:00,2017-07-07 04:44:00,578,0,578,3.9288784662538747,532.9901733398438,0.43056797981262207,0.0,3.9288784662538747,NA,NA
94,2017-07-07 04:45:00,2017-07-07 04:49:00,386,0,386,3.275003316952157,322.9192199707031,0.4318915605545044,0.0,3.275003316952157,NA,NA
95,2017-07-07 04:50:00,2017-07-07 04:54:00,537,0,537,3.9074277797890775,425.484130859375,0.4361349940299988,0.0,3.9074277797890775,NA,NA
96,2017-07-07 04:55:00,2017-07-07 04:59:00,669,0,669,3.1002109332736834,465.9068298339844,0.4334251880645752,0.0,3.1002109332736834,NA,NA
97,2017-07-07 05:00:00,2017-07-07 05:02:00,355,0,355,2.689094466306794,154.4059295654297,0.43527713418006897,0.0,2.689094466306794,NA,NA
