snapshot_index,start_time,end_time,edges_scored,attack_edges_scored,benign_edges_scored,mean_score,max_score,min_score,mean_attack_score,mean_benign_score,auc,pr_auc
68,2017-07-07 02:35:00,2017-07-07 02:39:00,910,0,910,2.76637843644226,461.78973388671875,0.5184204578399658,0.0,2.76637843644226,NA,NA
69,2017-07-07 02:40:00,2017-07-07 02:44:00,643,0,643,2.774811115735797,280.5489196777344,0.5254900455474854,0.0,2.774811115735797,NA,NA
70,2017-07-07 02:45:00,2017-07-07 02:49:00,704,0,704,3.5090604862198234,446.72174072265625,0.5476469993591309,0.0,3.5090604862198234,NA,NA
71,2017-07-07 02:50:00,2017-07-07 02:54:00,756,1,755,121.75408837080948,89271.15625,0.5280608534812927,89271.15625,3.675410011035717,1.0,1.0
72,2017-07-07 02:55:00,2017-07-07 02:59:00,1038,1,1037,45.16969546204817,43753.55078125,0.5190704464912415,43753.55078125,3.020822669581484,1.0,1.0
73,2017-07-07 03:00:00,2017-07-07 03:04:00,703,1,702,2.6940012363078414,356.4991760253906,0.4525187015533447,1.7200709581375122,2.69538860137646,0.792022792022792,0.006802721088435374
74,2017-07-07 03:05:00,2017-07-07 03:09:00,920,1,919,12.162758810753408,8477.5693359375,0.5297907590866089,8477.5693359375,2.9512173775360555,1.0,1.0
75,2017-07-07 03:10:00,2017-07-07 03:14:00,1214,1,1213,4.899080748563936,1915.1331787109375,0.531774640083313,1915.1331787109375,3.324279348759836,1.0,1.0
76,2017-07-07 03:15:00,2017-07-07 03:19:00,802,0,802,2.587062205311069,395.955078125,0.5308177471160889,0.0,2.587062205311069,NA,NA
77,2017-07-07 03:20:00,2017-07-07 03:24:00,944,1,943,12.187729048779456,8503.0390625,0.5223299860954285,8503.0390625,3.183644919987069,1.0,1.0
78,2017-07-07 03:25:00,2017-07-07 03:29:00,1017,0,1017,3.6082284678517307,526.183349609375,0.5266483426094055,0.0,3.6082284678517307,NA,NA
79,2017-07-07 03:30:00,2017-07-07 03:34:00,1073,0,1073,3.106448210796683,515.089111328125,0.5276731848716736,0.0,3.106448210796683,NA,NA
80,2017-07-07 03:35:00,2017-07-07 03:39:00,726,0,726,2.8462583990793253,323.31427001953125,0.4406183362007141,0.0,2.8462583990793253,NA,NA
81,2017-07-07 03:40:00,2017-07-07 03:44:00,606,0,606,3.195285329625945,334.0174560546875,0.5447421669960022,0.0,3.195285329625945,NA,NA
82,2017-07-07 03:45:00,2017-07-07 03:49:00,339,0,339,3.551466245742674,256.2939453125,0.5593277812004089,0.0,3.551466245742674,NA,NA
83,2017-07-07 03:50:00,2017-07-07 03:54:00,382,0,382,4.288968737368808,269.329345703125,0.551652729511261,0.0,4.288968737368808,NA,NA
84,2017-07-07 03:55:00,2017-07-07 03:59:00,664,1,663,46.14174135199871,22947.19921875,0.509330153465271,22947.19921875,11.600176529377295,1.0,1.0
85,2017-07-07 04:00:00,2017-07-07 04:04:00,555,1,554,73.37902167144122,32341.404296875,0.46403390169143677,32341.404296875,15.133488683709169,1.0,1.0
86,2017-07-07 04:05:00,2017-07-07 04:09:00,463,2,461,87.84560916040165,29981.953125,0.5065822005271912,19161.26611328125,5.097580942957624,1.0,1.0
87,2017-07-07 04:10:00,2017-07-07 04:14:00,871,1,870,49.581180667836136,30850.64453125,0.528364896774292,30850.64453125,14.17765957521296,1.0,1.0
88,2017-07-07 04:15:00,2017-07-07 04:19:00,644,1,643,17.828228977248536,7339.44189453125,0.5261432528495789,7339.44189453125,6.44158253004169,1.0,1.0
89,2017-07-07 04:20:00,2017-07-07 04:24:00,682,0,682,2.9786544729712423,379.8049011230469,0.45479321479797363,0.0,2.9786544729712423,NA,NA
90,2017-07-07 04:25:00,2017-07-07 04:29:00,598,0,598,3.173048209685546,360.7654724121094,0.5442990064620972,0.0,3.173048209685546,NA,NA
91,2017-07-07 04:30:00,2017-07-07 04:34:00,562,0,562,2.355839218215162,204.69921875,0.525032103061676,0.0,2.355839218215162,NA,NA
92,2017-07-07 04:35:00,2017-07-07 04:39:00,303,0,303,2.912216777455295,167.08738708496094,0.5453080534934998,0.0,2.912216777455295,NA,NA
93,2017-07-07 04:40:00,2017-07-07 04:44:00,578,0,578,3.774459236839651,399.0302734375,0.5496857762336731,0.0,3.774459236839651,NA,NA
94,2017-07-07 04:45:00,2017-07-07 04:49:00,386,0,386,3.360096315645801,263.8870849609375,0.5428892970085144,0.0,3.360096315645801,NA,NA
95,2017-07-07 04:50:00,2017-07-07 04:54:00,537,0,537,3.495400356180841,328.3379211425781,0.548679530620575,0.0,3.495400356180841,NA,NA
96,2017-07-07 04:55:00,2017-07-07 04:59:00,669,0,669,2.963991705701312,347.9881591796875,0.5343754887580872,0.0,2.963991705701312,NA,NA
97,2017-07-07 05:00:00,2017-07-07 05:02:00,355,0,355,2.5979200176789727,119.21196746826172,0.5386899709701538,0.0,2.5979200176789727,NA,NA
