snapshot_index,start_time,end_time,edges_scored,attack_edges_scored,benign_edges_scored,mean_score,max_score,min_score,mean_attack_score,mean_benign_score,auc,pr_auc
68,2017-07-07 02:35:00,2017-07-07 02:39:00,910,0,910,2.7194449835426204,513.7315673828125,0.4501189589500427,0.0,2.7194449835426204,NA,NA
69,2017-07-07 02:40:00,2017-07-07 02:44:00,643,0,643,2.6541934790173736,321.37939453125,0.4504292905330658,0.0,2.6541934790173736,NA,NA
70,2017-07-07 02:45:00,2017-07-07 02:49:00,704,0,704,3.4026108190671285,473.36859130859375,0.45492827892303467,0.0,3.4026108190671285,NA,NA
71,2017-07-07 02:50:00,2017-07-07 02:54:00,756,1,755,119.10450399777403,87265.0703125,0.48106101155281067,87265.0703125,3.679383721612147,1.0,1.0
72,2017-07-07 02:55:00,2017-07-07 02:59:00,1038,1,1037,44.328010470077025,42902.66015625,0.4626948833465576,42902.66015625,2.9988570025939723,1.0,1.0
73,2017-07-07 03:00:00,2017-07-07 03:04:00,703,1,702,2.6021600519101615,379.124267578125,0.4466213881969452,1.8443645238876343,2.6032395327193107,0.7962962962962963,0.006944444444444444
74,2017-07-07 03:05:00,2017-07-07 03:09:00,920,1,919,12.17152940099654,8518.5654296875,0.45811304450035095,8518.5654296875,2.9153880513920747,1.0,1.0
75,2017-07-07 03:10:00,2017-07-07 03:14:00,1214,1,1213,4.908087208891622,1892.3607177734375,0.46827390789985657,1892.3607177734375,3.352066903397355,1.0,1.0
76,2017-07-07 03:15:00,2017-07-07 03:19:00,802,0,802,2.5513243047599485,437.3430480957031,0.4485746920108795,0.0,2.5513243047599485,NA,NA
77,2017-07-07 03:20:00,2017-07-07 03:24:00,944,1,943,12.155063949430646,8540.623046875,0.45840901136398315,8540.623046875,3.1110894182264364,1.0,1.0
78,2017-07-07 03:25:00,2017-07-07 03:29:00,1017,0,1017,3.533505802485092,588.4591064453125,0.4479781687259674,0.0,3.533505802485092,NA,NA
79,2017-07-07 03:30:00,2017-07-07 03:34:00,1073,0,1073,3.0269575667292408,579.3793334960938,0.44341492652893066,0.0,3.0269575667292408,NA,NA
80,2017-07-07 03:35:00,2017-07-07 03:39:00,726,0,726,2.7380762337899407,361.1238708496094,0.453035831451416,0.0,2.7380762337899407,NA,NA
81,2017-07-07 03:40:00,2017-07-07 03:44:00,606,0,606,3.101349878478365,348.54302978515625,0.4477511942386627,0.0,3.101349878478365,NA,NA
82,2017-07-07 03:45:00,2017-07-07 03:49:00,339,0,339,3.2075558825228416,233.87130737304688,0.47433656454086304,0.0,3.2075558825228416,NA,NA
83,2017-07-07 03:50:00,2017-07-07 03:54:00,382,0,382,4.108708363240926,257.0635986328125,0.5028412938117981,0.0,4.108708363240926,NA,NA
84,2017-07-07 03:55:00,2017-07-07 03:59:00,664,1,663,45.2700977580375,22523.060546875,0.46057817339897156,22523.060546875,11.366944742778127,1.0,1.0
85,2017-07-07 04:00:00,2017-07-07 04:04:00,555,1,554,72.2449947174068,31832.0625,0.44353461265563965,31832.0625,14.916804274658434,1.0,1.0
86,2017-07-07 04:05:00,2017-07-07 04:09:00,463,2,461,86.6584355677307,29613.517578125,0.4717487394809723,18927.2109375,4.920680678653613,1.0,1.0
87,2017-07-07 04:10:00,2017-07-07 04:14:00,871,1,870,49.077745446552505,30559.3828125,0.46721020340919495,30559.3828125,14.00842927752555,1.0,1.0
88,2017-07-07 04:15:00,2017-07-07 04:19:00,644,1,643,17.641654203119487,7287.720703125,0.4951910674571991,7287.720703125,6.3351549046406666,1.0,1.0
89,2017-07-07 04:20:00,2017-07-07 04:24:00,682,0,682,3.0003573377548425,417.0744323730469,0.43440648913383484,0.0,3.0003573377548425,NA,NA
90,2017-07-07 04:25:00,2017-07-07 04:29:00,598,0,598,3.1340769974882385,398.1336669921875,0.47029781341552734,0.0,3.1340769974882385,NA,NA
91,2017-07-07 04:30:00,2017-07-07 04:34:00,562,0,562,2.279356276384452,226.9178924560547,0.45373767614364624,0.0,2.279356276384452,NA,NA
92,2017-07-07 04:35:00,2017-07-07 04:39:00,303,0,303,2.952645235132463,180.40628051757812,0.5030418038368225,0.0,2.952645235132463,NA,NA
93,2017-07-07 04:40:00,2017-07-07 04:44:00,578,0,578,3.775449632979594,442.2035827636719,0.4700413644313812,0.0,3.775449632979594,NA,NA
94,2017-07-07 04:45:00,2017-07-07 04:49:00,386,0,386,3.355198528173674,271.8786315917969,0.5240742564201355,0.0,3.355198528173674,NA,NA
95,2017-07-07 04:50:00,2017-07-07 04:54:00,537,0,537,3.677461507267126,356.6612854003906,0.4612421989440918,0.0,3.677461507267126,NA,NA
96,2017-07-07 04:55:00,2017-07-07 04:59:00,669,0,669,3.1853782877170094,392.20477294921875,0.4958235025405884,0.0,3.1853782877170094,NA,NA
97,2017-07-07 05:00:00,2017-07-07 05:02:00,355,0,355,2.59345985558671,128.21206665039062,0.47591570019721985,0.0,2.59345985558671,NA,NA
